448324713991,115.08989715576172,-240.801513671875,0.220076784491539
448324713991,115.08989715576172,-240.801513671875,0.220076784491539
448424713992,115.55410766601562,-240.83155822753906,0.22007685899734497
448474713993,115.78618621826172,-240.8469696044922,0.22007682919502258
448524713994,116.01827239990234,-240.862548828125,0.22007682919502258
448574713994,116.25033569335938,-240.87831115722656,0.22007621824741364
448624713995,116.48236846923828,-240.89419555664062,0.2200756072998047
448674713996,116.71440124511719,-240.91017150878906,0.22007529437541962
448674713996,116.71440124511719,-240.91017150878906,0.22007529437541962
448774713997,117.178466796875,-240.94212341308594,0.22007380425930023
448824713998,117.41051483154297,-240.9580078125,0.2200728952884674
448874713999,117.64259338378906,-240.97377014160156,0.22007213532924652
448924713999,117.87467193603516,-240.9893341064453,0.22007106244564056
448974714000,118.10675811767578,-241.00460815429688,0.22007030248641968
449024714001,118.3388900756836,-241.01962280273438,0.22006934881210327
449074714002,118.5710220336914,-241.03431701660156,0.22006835043430328
449124714002,118.80318450927734,-241.0486297607422,0.22006770968437195
449174714003,119.03536224365234,-241.06253051757812,0.2200668603181839
449224714004,119.26756286621094,-241.0759735107422,0.2200658768415451
449274714005,119.49979400634766,-241.08888244628906,0.22006499767303467
449324714005,119.7320556640625,-241.10125732421875,0.22006450593471527
449374714006,119.96434020996094,-241.11309814453125,0.22006404399871826
449424714007,120.19667053222656,-241.12437438964844,0.22006316483020782
449474714008,120.42899322509766,-241.13504028320312,0.2200627475976944
449524714008,120.66136169433594,-241.1450958251953,0.2200625240802765
449574714009,120.89374542236328,-241.15452575683594,0.22006183862686157
449624714010,121.12618255615234,-241.1633758544922,0.2200617492198944
449674714011,121.35860443115234,-241.17156982421875,0.22006160020828247
449674714011,121.35860443115234,-241.17156982421875,0.22006160020828247
449774714012,121.82355499267578,-241.18614196777344,0.22006133198738098
449824714013,122.05604553222656,-241.19248962402344,0.22006110846996307
449874714014,122.28857421875,-241.19813537597656,0.2200610637664795
449924714014,122.52108764648438,-241.2032012939453,0.2200610637664795
449924714014,122.52108764648438,-241.2032012939453,0.2200610637664795
449974714015,122.98619842529297,-241.2114715576172,0.22006091475486755
450074714017,123.21876525878906,-241.2146759033203,0.2200610637664795
450124714017,123.45134735107422,-241.21710205078125,0.22006072103977203
450174714018,123.68392181396484,-241.21864318847656,0.22006003558635712
450224714019,123.91650390625,-241.2190704345703,0.22005900740623474
450274714020,124.1490707397461,-241.21829223632812,0.2200571447610855
450324714020,124.38160705566406,-241.21609497070312,0.22005534172058105
450374714021,124.61408996582031,-241.21226501464844,0.22005294263362885
450424714022,124.84650421142578,-241.2063446044922,0.2200499325990677
450474714023,125.07878875732422,-241.19813537597656,0.2200465351343155
450524714023,125.31087493896484,-241.18714904785156,0.22004245221614838
450574714024,125.54273986816406,-241.17323303222656,0.22003799676895142
450624714025,125.77432250976562,-241.15625,0.2200341820716858
450674714026,126.00544738769531,-241.13543701171875,0.22002971172332764
450724714026,126.23606872558594,-241.1107940673828,0.22002533078193665
450774714027,126.46614074707031,-241.08221435546875,0.22002142667770386
450824714028,126.6954345703125,-241.04910278320312,0.22001750767230988
450824714028,126.6954345703125,-241.04910278320312,0.22001750767230988
450924714029,127.1515884399414,-240.9696502685547,0.22001098096370697
450924714029,127.1515884399414,-240.9696502685547,0.22001098096370697
450974714030,127.37806701660156,-240.92250061035156,0.22000807523727417
451074714032,127.82704162597656,-240.81272888183594,0.22000251710414886
451124714032,128.0497589111328,-240.7509307861328,0.22000087797641754
451174714033,128.2711639404297,-240.68446350097656,0.2200007140636444
451224714034,128.4910430908203,-240.61309814453125,0.22000029683113098
451274714034,128.7091522216797,-240.53659057617188,0.2199999988079071
451324714035,128.92532348632812,-240.4549560546875,0.21999885141849518
451374714036,129.1394805908203,-240.3681640625,0.21999794244766235
451424714037,129.35186767578125,-240.2768096923828,0.21999748051166534
451474714037,129.5622100830078,-240.18067932128906,0.21999762952327728
451524714038,129.77012634277344,-240.0794677734375,0.21999762952327728
451574714039,129.97540283203125,-239.97308349609375,0.21999706327915192
451624714040,130.1778564453125,-239.86154174804688,0.21999633312225342
451674714040,130.37742614746094,-239.7449188232422,0.2199956476688385
451724714041,130.57395935058594,-239.62326049804688,0.21999481320381165
451774714042,130.76722717285156,-239.49652099609375,0.21999430656433105
451774714042,130.76722717285156,-239.49652099609375,0.21999430656433105
451874714043,131.1433563232422,-239.22804260253906,0.21999305486679077
451924714044,131.32589721679688,-239.08639526367188,0.21999256312847137
451924714044,131.32589721679688,-239.08639526367188,0.21999256312847137
451974714045,131.50442504882812,-238.93980407714844,0.21999210119247437
452074714046,131.85105895996094,-238.63375854492188,0.2199925184249878
452124714047,132.01837158203125,-238.47412109375,0.21999332308769226
452174714048,132.18128967285156,-238.31002807617188,0.21999327838420868
452174714048,132.18128967285156,-238.31002807617188,0.21999327838420868
452224714049,132.33963012695312,-238.1415557861328,0.21999342739582062
452324714050,132.6416778564453,-237.79171752929688,0.21999222040176392
452374714051,132.7851104736328,-237.61058044433594,0.21999144554138184
452424714052,132.92324829101562,-237.42543029785156,0.2199908345937729
452474714052,133.05596923828125,-237.2364044189453,0.21999019384384155
452474714052,133.05596923828125,-237.2364044189453,0.21999019384384155
452574714054,133.30580139160156,-236.84774780273438,0.21998992562294006
452624714055,133.42323303222656,-236.64854431152344,0.21999065577983856
452674714055,133.53570556640625,-236.44631958007812,0.21999168395996094
452724714056,133.6432342529297,-236.24130249023438,0.2199929803609848
452724714056,133.6432342529297,-236.24130249023438,0.2199929803609848
452824714058,133.84396362304688,-235.82347106933594,0.21999572217464447
452874714058,133.93736267089844,-235.611083984375,0.21999740600585938
452924714059,134.02613830566406,-235.39657592773438,0.2199992686510086
452974714060,134.11032104492188,-235.18011474609375,0.22000083327293396
453024714061,134.18994140625,-234.9618377685547,0.2200024425983429
453074714061,134.2649383544922,-234.7418670654297,0.2200036644935608
453124714062,134.33547973632812,-234.52037048339844,0.22000472247600555
453174714063,134.40142822265625,-234.2974395751953,0.2200060933828354
453224714064,134.462646484375,-234.07318115234375,0.22000686824321747
453274714064,134.5189971923828,-233.8477020263672,0.22000731527805328
453324714065,134.5704803466797,-233.6211395263672,0.22000755369663239
453374714066,134.61712646484375,-233.39358520507812,0.22000724077224731
453424714067,134.6591339111328,-233.16514587402344,0.22000747919082642
453474714067,134.69677734375,-232.93589782714844,0.2200080007314682
453524714068,134.73037719726562,-232.7059326171875,0.22000914812088013
453574714069,134.76004028320312,-232.4753875732422,0.22001075744628906
453574714069,134.76004028320312,-232.4753875732422,0.22001075744628906
453674714070,134.80874633789062,-232.0127716064453,0.22001494467258453
453724714071,134.82861328125,-231.7808380126953,0.22001785039901733
453774714072,134.84579467773438,-231.54856872558594,0.22002139687538147
453824714072,134.86102294921875,-231.31600952148438,0.2200257033109665
453824714072,134.86102294921875,-231.31600952148438,0.2200257033109665
453924714074,134.886474609375,-230.85031127929688,0.220035582780838
453974714075,134.89752197265625,-230.6172637939453,0.22004085779190063
454024714075,134.9081573486328,-230.38409423828125,0.22004683315753937
454074714076,134.9183349609375,-230.15090942382812,0.22005237638950348
454124714077,134.92845153808594,-229.917724609375,0.22005783021450043
454174714078,134.9388885498047,-229.6846466064453,0.22006362676620483
454224714078,134.9494171142578,-229.45159912109375,0.22006800770759583
454274714079,134.9604034423828,-229.21864318847656,0.2200722098350525
454324714080,134.97158813476562,-228.98577880859375,0.22007499635219574
454374714081,134.98313903808594,-228.75302124023438,0.2200772762298584
454374714081,134.98313903808594,-228.75302124023438,0.2200772762298584
454474714082,135.0084991455078,-228.28787231445312,0.22008174657821655
454474714082,135.0084991455078,-228.28787231445312,0.22008174657821655
454524714083,135.0218505859375,-228.055419921875,0.22008273005485535
454574714084,135.0358123779297,-227.82310485839844,0.22008346021175385
